-0.0084991,-0.27933,-0.41019
-0.0084991,-0.32776,-0.36358
-0.0084991,-0.3685,-0.31012
-0.0084991,-0.40061,-0.25107
-0.0084991,-0.42333,-0.18782
-0.0084991,-0.43613,-0.12183
-0.0084991,-0.4387,-0.054668
-0.0084991,-0.43099,0.012103
-0.0084991,-0.41318,0.076914
-0.0084991,-0.38569,0.13825
-0.0084991,-0.34915,0.19466
-0.0084991,-0.30443,0.24484
-0.0084991,-0.25258,0.28761
-0.0084991,-0.1948,0.32195
-0.0084991,-0.13246,0.34708
-0.0084991,-0.067017,0.3624
-0.015598,0,0.49005
-0.015598,0.089356,0.48319
-0.015598,0.17662,0.46277
-0.015598,0.25974,0.42927
-0.015598,0.33677,0.38348
-0.015598,0.40591,0.32646
-0.015598,0.46554,0.25955
-0.015598,0.51425,0.18433
-0.015598,0.55091,0.10255
-0.015598,0.57466,0.016137
-0.015598,0.58494,-0.07289
-0.015598,0.5815,-0.16244
-0.015598,0.56444,-0.25042
-0.015598,0.53415,-0.33477
-0.015598,0.49134,-0.4135
-0.015598,0.43701,-0.48477
-0.015598,0.37243,-0.54691
-0.015598,0.29913,-0.59847
-0.015598,0.21882,-0.63824
-0.015598,0.13338,-0.66528
-0.015598,0.044809,-0.67896
-0.015598,-0.044809,-0.67896
-0.015598,-0.13338,-0.66528
-0.015598,-0.21882,-0.63824
-0.015598,-0.29913,-0.59847
-0.015598,-0.37243,-0.54691
-0.015598,-0.43701,-0.48477
-0.015598,-0.49134,-0.4135
-0.015598,-0.53415,-0.33477
-0.015598,-0.56444,-0.25042
-0.015598,-0.5815,-0.16244
-0.015598,-0.58494,-0.07289
-0.015598,-0.57466,0.016137
-0.015598,-0.55091,0.10255
-0.015598,-0.51425,0.18433
-0.015598,-0.46554,0.25955
-0.015598,-0.40591,0.32646
-0.015598,-0.33677,0.38348
-0.015598,-0.25974,0.42927
-0.015598,-0.17662,0.46277
-0.015598,-0.089356,0.48319
-0.025098,0,0.61257
-0.025098,0.11169,0.60399
-0.025098,0.22077,0.57847
-0.025098,0.32467,0.53659
-0.025098,0.42096,0.47935
-0.025098,0.50739,0.40807
-0.025098,0.58192,0.32444
-0.025098,0.64281,0.23041
-0.025098,0.68864,0.12819
-0.025098,0.71832,0.020171
-0.025098,0.73117,-0.091113
-0.025098,0.72688,-0.20305
-0.025098,0.70555,-0.31303
-0.025098,0.66769,-0.41846
-0.025098,0.61417,-0.51687
-0.025098,0.54626,-0.60596
-0.025098,0.46554,-0.68364
-0.025098,0.37392,-0.74809
-0.025098,0.27352,-0.7978
-0.025098,0.16672,-0.8316
-0.025098,0.056012,-0.8487
-0.025098,-0.056012,-0.8487
-0.025098,-0.16672,-0.8316
-0.025098,-0.27352,-0.7978
-0.025098,-0.37392,-0.74809
-0.025098,-0.46554,-0.68364
-0.025098,-0.54626,-0.60596
-0.025098,-0.61417,-0.51687
-0.025098,-0.66769,-0.41846
-0.025098,-0.70555,-0.31303
-0.025098,-0.72688,-0.20305
-0.025098,-0.73117,-0.091113
-0.025098,-0.71832,0.020171
-0.025098,-0.68864,0.12819
-0.025098,-0.64281,0.23041
-0.025098,-0.58192,0.32444
-0.025098,-0.50739,0.40807
-0.025098,-0.42096,0.47935
-0.025098,-0.32467,0.53659
-0.025098,-0.22077,0.57847
-0.025098,-0.11169,0.60399
-0.03713,0,0.73508
-0.03713,0.13403,0.72479
-0.03713,0.26493,0.69416
-0.03713,0.38961,0.64391
-0.03713,0.50516,0.57521
-0.03713,0.60887,0.48969
-0.03713,0.69831,0.38933
-0.03713,0.77138,0.27649
-0.03713,0.82637,0.15383
-0.03713,0.86199,0.024205
-0.03713,0.8774,-0.10934
-0.03713,0.87226,-0.24366
-0.03713,0.84666,-0.37563
-0.03713,0.80122,-0.50215
-0.03713,0.737,-0.62025
-0.03713,0.65551,-0.72716
-0.03713,0.55865,-0.82037
-0.03713,0.4487,-0.89771
-0.03713,0.32823,-0.95736
-0.03713,0.20007,-0.99792
-0.03713,0.067214,-1.0184
-0.03713,-0.067214,-1.0184
-0.03713,-0.20007,-0.99792
-0.03713,-0.32823,-0.95736
-0.03713,-0.4487,-0.89771
-0.03713,-0.55865,-0.82037
-0.03713,-0.65551,-0.72716
-0.03713,-0.737,-0.62025
-0.03713,-0.80122,-0.50215
-0.03713,-0.84666,-0.37563
-0.03713,-0.87226,-0.24366
-0.03713,-0.8774,-0.10934
-0.03713,-0.86199,0.024205
-0.03713,-0.82637,0.15383
-0.03713,-0.77138,0.27649
-0.03713,-0.69831,0.38933
-0.03713,-0.60887,0.48969
-0.03713,-0.50516,0.57521
-0.03713,-0.38961,0.64391
-0.03713,-0.26493,0.69416
-0.03713,-0.13403,0.72479
-0.051806,0,0.8576
-0.051806,0.15637,0.84559
-0.051806,0.30908,0.80985
-0.051806,0.45454,0.75123
-0.051806,0.58935,0.67108
-0.051806,0.71035,0.5713
-0.051806,0.81469,0.45422
-0.051806,0.89994,0.32258
-0.051806,0.96409,0.17947
-0.051806,1.0057,0.02824
-0.051806,1.0236,-0.12756
-0.051806,1.0176,-0.28428
-0.051806,0.98777,-0.43824
-0.051806,0.93476,-0.58584
-0.051806,0.85984,-0.72362
-0.051806,0.76476,-0.84835
-0.051806,0.65176,-0.9571
-0.051806,0.52348,-1.0473
-0.051806,0.38293,-1.1169
-0.051806,0.23341,-1.1642
-0.051806,0.078416,-1.1882
-0.051806,-0.078416,-1.1882
-0.051806,-0.23341,-1.1642
-0.051806,-0.38293,-1.1169
-0.051806,-0.52348,-1.0473
-0.051806,-0.65176,-0.9571
-0.051806,-0.76476,-0.84835
-0.051806,-0.85984,-0.72362
-0.051806,-0.93476,-0.58584
-0.051806,-0.98777,-0.43824
-0.051806,-1.0176,-0.28428
-0.051806,-1.0236,-0.12756
-0.051806,-1.0057,0.02824
-0.051806,-0.96409,0.17947
-0.051806,-0.89994,0.32258
-0.051806,-0.81469,0.45422
-0.051806,-0.71035,0.5713
-0.051806,-0.58935,0.67108
-0.051806,-0.45454,0.75123
-0.051806,-0.30908,0.80985
-0.051806,-0.15637,0.84559
-0.069217,0,0.98011
-0.069217,0.17871,0.96639
-0.069217,0.35323,0.92555
-0.069217,0.51948,0.85855
-0.069217,0.67354,0.76695
-0.069217,0.81182,0.65291
-0.069217,0.93107,0.5191
-0.069217,1.0285,0.36866
-0.069217,1.1018,0.2051
-0.069217,1.1493,0.032274
-0.069217,1.1699,-0.14578
-0.069217,1.163,-0.32489
-0.069217,1.1289,-0.50085
-0.069217,1.0683,-0.66953
-0.069217,0.98267,-0.82699
-0.069217,0.87401,-0.96954
-0.069217,0.74487,-1.0938
-0.069217,0.59827,-1.1969
-0.069217,0.43764,-1.2765
-0.069217,0.26676,-1.3306
-0.069217,0.089619,-1.3579
-0.069217,-0.089619,-1.3579
-0.069217,-0.26676,-1.3306
-0.069217,-0.43764,-1.2765
-0.069217,-0.59827,-1.1969
-0.069217,-0.74487,-1.0938
-0.069217,-0.87401,-0.96954
-0.069217,-0.98267,-0.82699
-0.069217,-1.0683,-0.66953
-0.069217,-1.1289,-0.50085
-0.069217,-1.163,-0.32489
-0.069217,-1.1699,-0.14578
-0.069217,-1.1493,0.032274
-0.069217,-1.1018,0.2051
-0.069217,-1.0285,0.36866
-0.069217,-0.93107,0.5191
-0.069217,-0.81182,0.65291
-0.069217,-0.67354,0.76695
-0.069217,-0.51948,0.85855
-0.069217,-0.35323,0.92555
-0.069217,-0.17871,0.96639
-0.089431,0,1.1026
-0.089431,0.20105,1.0872
-0.089431,0.39739,1.0412
-0.089431,0.58441,0.96586
-0.089431,0.75774,0.86282
-0.089431,0.9133,0.73453
-0.089431,1.0475,0.58399
-0.089431,1.1571,0.41474
-0.089431,1.2396,0.23074
-0.089431,1.293,0.036308
-0.089431,1.3161,-0.164
-0.089431,1.3084,-0.3655
-0.089431,1.27,-0.56345
-0.089431,1.2018,-0.75322
-0.089431,1.1055,-0.93037
-0.089431,0.98327,-1.0907
-0.089431,0.83798,-1.2306
-0.089431,0.67305,-1.3466
-0.089431,0.49234,-1.436
-0.089431,0.3001,-1.4969
-0.089431,0.10082,-1.5277
-0.089431,-0.10082,-1.5277
-0.089431,-0.3001,-1.4969
-0.089431,-0.49234,-1.436
-0.089431,-0.67305,-1.3466
-0.089431,-0.83798,-1.2306
-0.089431,-0.98327,-1.0907
-0.089431,-1.1055,-0.93037
-0.089431,-1.2018,-0.75322
-0.089431,-1.27,-0.56345
-0.089431,-1.3084,-0.3655
-0.089431,-1.3161,-0.164
-0.089431,-1.293,0.036308
-0.089431,-1.2396,0.23074
-0.089431,-1.1571,0.41474
-0.089431,-1.0475,0.58399
-0.089431,-0.9133,0.73453
-0.089431,-0.75774,0.86282
-0.089431,-0.58441,0.96586
-0.089431,-0.39739,1.0412
-0.089431,-0.20105,1.0872
-0.11249,0,1.2251
-0.11249,0.22339,1.208
-0.11249,0.44154,1.1569
-0.11249,0.64935,1.0732
-0.11249,0.84193,0.95869
-0.11249,1.0148,0.81614
-0.11249,1.1638,0.64888
-0.11249,1.2856,0.46082
-0.11249,1.3773,0.25638
-0.11249,1.4366,0.040342
-0.11249,1.4623,-0.18223
-0.11249,1.4538,-0.40611
-0.11249,1.4111,-0.62606
-0.11249,1.3354,-0.83692
-0.11249,1.2283,-1.0337
-0.11249,1.0925,-1.2119
-0.11249,0.93109,-1.3673
-0.11249,0.74783,-1.4962
-0.11249,0.54705,-1.5956
-0.11249,0.33344,-1.6632
-0.11249,0.11202,-1.6974
-0.11249,-0.11202,-1.6974
-0.11249,-0.33344,-1.6632
-0.11249,-0.54705,-1.5956
-0.11249,-0.74783,-1.4962
-0.11249,-0.93109,-1.3673
-0.11249,-1.0925,-1.2119
-0.11249,-1.2283,-1.0337
-0.11249,-1.3354,-0.83692
-0.11249,-1.4111,-0.62606
-0.11249,-1.4538,-0.40611
-0.11249,-1.4623,-0.18223
-0.11249,-1.4366,0.040342
-0.11249,-1.3773,0.25638
-0.11249,-1.2856,0.46082
-0.11249,-1.1638,0.64888
-0.11249,-1.0148,0.81614
-0.11249,-0.84193,0.95869
-0.11249,-0.64935,1.0732
-0.11249,-0.44154,1.1569
-0.11249,-0.22339,1.208
-0.13843,0,1.3476
-0.13843,0.24573,1.3288
-0.13843,0.4857,1.2726
-0.13843,0.71428,1.1805
-0.13843,0.92612,1.0546
-0.13843,1.1163,0.89776
-0.13843,1.2802,0.71377
-0.13843,1.4142,0.50691
-0.13843,1.515,0.28202
-0.13843,1.5803,0.044377
-0.13843,1.6086,-0.20045
-0.13843,1.5991,-0.44672
-0.13843,1.5522,-0.68866
-0.13843,1.4689,-0.92061
-0.13843,1.3512,-1.1371
-0.13843,1.2018,-1.3331
-0.13843,1.0242,-1.504
-0.13843,0.82262,-1.6458
-0.13843,0.60175,-1.7552
-0.13843,0.36679,-1.8295
-0.13843,0.12323,-1.8671
-0.13843,-0.12323,-1.8671
-0.13843,-0.36679,-1.8295
-0.13843,-0.60175,-1.7552
-0.13843,-0.82262,-1.6458
-0.13843,-1.0242,-1.504
-0.13843,-1.2018,-1.3331
-0.13843,-1.3512,-1.1371
-0.13843,-1.4689,-0.92061
-0.13843,-1.5522,-0.68866
-0.13843,-1.5991,-0.44672
-0.13843,-1.6086,-0.20045
-0.13843,-1.5803,0.044377
-0.13843,-1.515,0.28202
-0.13843,-1.4142,0.50691
-0.13843,-1.2802,0.71377
-0.13843,-1.1163,0.89776
-0.13843,-0.92612,1.0546
-0.13843,-0.71428,1.1805
-0.13843,-0.4857,1.2726
-0.13843,-0.24573,1.3288
-0.16724,0,1.4702
-0.16724,0.26807,1.4496
-0.16724,0.52985,1.3883
-0.16724,0.77922,1.2878
-0.16724,1.0103,1.1504
-0.16724,1.2177,0.97937
-0.16724,1.3966,0.77866
-0.16724,1.5428,0.55299
-0.16724,1.6527,0.30766
-0.16724,1.724,0.048411
-0.16724,1.7548,-0.21867
-0.16724,1.7445,-0.48733
-0.16724,1.6933,-0.75127
-0.16724,1.6024,-1.0043
-0.16724,1.474,-1.2405
-0.16724,1.311,-1.4543
-0.16724,1.1173,-1.6407
-0.16724,0.8974,-1.7954
-0.16724,0.65646,-1.9147
-0.16724,0.40013,-1.9958
-0.16724,0.13443,-2.0369
-0.16724,-0.13443,-2.0369
-0.16724,-0.40013,-1.9958
-0.16724,-0.65646,-1.9147
-0.16724,-0.8974,-1.7954
-0.16724,-1.1173,-1.6407
-0.16724,-1.311,-1.4543
-0.16724,-1.474,-1.2405
-0.16724,-1.6024,-1.0043
-0.16724,-1.6933,-0.75127
-0.16724,-1.7445,-0.48733
-0.16724,-1.7548,-0.21867
-0.16724,-1.724,0.048411
-0.16724,-1.6527,0.30766
-0.16724,-1.5428,0.55299
-0.16724,-1.3966,0.77866
-0.16724,-1.2177,0.97937
-0.16724,-1.0103,1.1504
-0.16724,-0.77922,1.2878
-0.16724,-0.52985,1.3883
-0.16724,-0.26807,1.4496
-0.19891,0,1.5927
-0.19891,0.29041,1.5704
-0.19891,0.57401,1.504
-0.19891,0.84415,1.3951
-0.19891,1.0945,1.2463
-0.19891,1.3192,1.061
-0.19891,1.513,0.84354
-0.19891,1.6713,0.59907
-0.19891,1.7905,0.33329
-0.19891,1.8676,0.052445
-0.19891,1.901,-0.23689
-0.19891,1.8899,-0.52794
-0.19891,1.8344,-0.81387
-0.19891,1.736,-1.088
-0.19891,1.5968,-1.3439
-0.19891,1.4203,-1.5755
-0.19891,1.2104,-1.7775
-0.19891,0.97218,-1.945
-0.19891,0.71116,-2.0743
-0.19891,0.43348,-2.1622
-0.19891,0.14563,-2.2066
-0.19891,-0.14563,-2.2066
-0.19891,-0.43348,-2.1622
-0.19891,-0.71116,-2.0743
-0.19891,-0.97218,-1.945
-0.19891,-1.2104,-1.7775
-0.19891,-1.4203,-1.5755
-0.19891,-1.5968,-1.3439
-0.19891,-1.736,-1.088
-0.19891,-1.8344,-0.81387
-0.19891,-1.8899,-0.52794
-0.19891,-1.901,-0.23689
-0.19891,-1.8676,0.052445
-0.19891,-1.7905,0.33329
-0.19891,-1.6713,0.59907
-0.19891,-1.513,0.84354
-0.19891,-1.3192,1.061
-0.19891,-1.0945,1.2463
-0.19891,-0.84415,1.3951
-0.19891,-0.57401,1.504
-0.19891,-0.29041,1.5704
-0.23338,0,1.7152
-0.23338,0.31274,1.6912
-0.23338,0.61816,1.6197
-0.23338,0.90908,1.5025
-0.23338,1.1787,1.3422
-0.23338,1.4207,1.1426
-0.23338,1.6294,0.90843
-0.23338,1.7999,0.64515
-0.23338,1.9282,0.35893
-0.23338,2.0113,0.056479
-0.23338,2.0473,-0.25512
-0.23338,2.0353,-0.56855
-0.23338,1.9755,-0.87648
-0.23338,1.8695,-1.1717
-0.23338,1.7197,-1.4472
-0.23338,1.5295,-1.6967
-0.23338,1.3035,-1.9142
-0.23338,1.047,-2.0947
-0.23338,0.76587,-2.2338
-0.23338,0.46682,-2.3285
-0.23338,0.15683,-2.3764
-0.23338,-0.15683,-2.3764
-0.23338,-0.46682,-2.3285
-0.23338,-0.76587,-2.2338
-0.23338,-1.047,-2.0947
-0.23338,-1.3035,-1.9142
-0.23338,-1.5295,-1.6967
-0.23338,-1.7197,-1.4472
-0.23338,-1.8695,-1.1717
-0.23338,-1.9755,-0.87648
-0.23338,-2.0353,-0.56855
-0.23338,-2.0473,-0.25512
-0.23338,-2.0113,0.056479
-0.23338,-1.9282,0.35893
-0.23338,-1.7999,0.64515
-0.23338,-1.6294,0.90843
-0.23338,-1.4207,1.1426
-0.23338,-1.1787,1.3422
-0.23338,-0.90908,1.5025
-0.23338,-0.61816,1.6197
-0.23338,-0.31274,1.6912
-0.2706,0,1.8377
-0.2706,0.33508,1.812
-0.2706,0.66231,1.7354
-0.2706,0.97402,1.6098
-0.2706,1.2629,1.438
-0.2706,1.5222,1.2242
-0.2706,1.7458,0.97332
-0.2706,1.9284,0.69124
-0.2706,2.0659,0.38457
-0.2706,2.155,0.060514
-0.2706,2.1935,-0.27334
-0.2706,2.1806,-0.60916
-0.2706,2.1167,-0.93908
-0.2706,2.0031,-1.2554
-0.2706,1.8425,-1.5506
-0.2706,1.6388,-1.8179
-0.2706,1.3966,-2.0509
-0.2706,1.1217,-2.2443
-0.2706,0.82057,-2.3934
-0.2706,0.50017,-2.4948
-0.2706,0.16803,-2.5461
-0.2706,-0.16803,-2.5461
-0.2706,-0.50017,-2.4948
-0.2706,-0.82057,-2.3934
-0.2706,-1.1217,-2.2443
-0.2706,-1.3966,-2.0509
-0.2706,-1.6388,-1.8179
-0.2706,-1.8425,-1.5506
-0.2706,-2.0031,-1.2554
-0.2706,-2.1167,-0.93908
-0.2706,-2.1806,-0.60916
-0.2706,-2.1935,-0.27334
-0.2706,-2.155,0.060514
-0.2706,-2.0659,0.38457
-0.2706,-1.9284,0.69124
-0.2706,-1.7458,0.97332
-0.2706,-1.5222,1.2242
-0.2706,-1.2629,1.438
-0.2706,-0.97402,1.6098
-0.2706,-0.66231,1.7354
-0.2706,-0.33508,1.812
-0.31047,0,1.9602
-0.31047,0.35742,1.9328
-0.31047,0.70647,1.8511
-0.31047,1.039,1.7171
-0.31047,1.3471,1.5339
-0.31047,1.6236,1.3058
-0.31047,1.8621,1.0382
-0.31047,2.057,0.73732
-0.31047,2.2036,0.41021
-0.31047,2.2986,0.064548
-0.31047,2.3397,-0.29156
-0.31047,2.326,-0.64977
-0.31047,2.2578,-1.0017
-0.31047,2.1366,-1.3391
-0.31047,1.9653,-1.654
-0.31047,1.748,-1.9391
-0.31047,1.4897,-2.1877
-0.31047,1.1965,-2.3939
-0.31047,0.87528,-2.553
-0.31047,0.53351,-2.6611
-0.31047,0.17924,-2.7158
-0.31047,-0.17924,-2.7158
-0.31047,-0.53351,-2.6611
-0.31047,-0.87528,-2.553
-0.31047,-1.1965,-2.3939
-0.31047,-1.4897,-2.1877
-0.31047,-1.748,-1.9391
-0.31047,-1.9653,-1.654
-0.31047,-2.1366,-1.3391
-0.31047,-2.2578,-1.0017
-0.31047,-2.326,-0.64977
-0.31047,-2.3397,-0.29156
-0.31047,-2.2986,0.064548
-0.31047,-2.2036,0.41021
-0.31047,-2.057,0.73732
-0.31047,-1.8621,1.0382
-0.31047,-1.6236,1.3058
-0.31047,-1.3471,1.5339
-0.31047,-1.039,1.7171
-0.31047,-0.70647,1.8511
-0.31047,-0.35742,1.9328
-0.35289,0,2.0827
-0.35289,0.37976,2.0536
-0.35289,0.75062,1.9668
-0.35289,1.1039,1.8244
-0.35289,1.4313,1.6298
-0.35289,1.7251,1.3874
-0.35289,1.9785,1.1031
-0.35289,2.1856,0.7834
-0.35289,2.3414,0.43585
-0.35289,2.4423,0.068582
-0.35289,2.486,-0.30978
-0.35289,2.4714,-0.69038
-0.35289,2.3989,-1.0643
-0.35289,2.2701,-1.4228
-0.35289,2.0882,-1.7574
-0.35289,1.8573,-2.0603
-0.35289,1.5828,-2.3244
-0.35289,1.2713,-2.5435
-0.35289,0.92998,-2.7125
-0.35289,0.56686,-2.8274
-0.35289,0.19044,-2.8856
-0.35289,-0.19044,-2.8856
-0.35289,-0.56686,-2.8274
-0.35289,-0.92998,-2.7125
-0.35289,-1.2713,-2.5435
-0.35289,-1.5828,-2.3244
-0.35289,-1.8573,-2.0603
-0.35289,-2.0882,-1.7574
-0.35289,-2.2701,-1.4228
-0.35289,-2.3989,-1.0643
-0.35289,-2.4714,-0.69038
-0.35289,-2.486,-0.30978
-0.35289,-2.4423,0.068582
-0.35289,-2.3414,0.43585
-0.35289,-2.1856,0.7834
-0.35289,-1.9785,1.1031
-0.35289,-1.7251,1.3874
-0.35289,-1.4313,1.6298
-0.35289,-1.1039,1.8244
-0.35289,-0.75062,1.9668
-0.35289,-0.37976,2.0536
-0.39773,0,2.2052
-0.39773,0.4021,2.1744
-0.39773,0.79478,2.0825
-0.39773,1.1688,1.9317
-0.39773,1.5155,1.7256
-0.39773,1.8266,1.4691
-0.39773,2.0949,1.168
-0.39773,2.3141,0.82948
-0.39773,2.4791,0.46148
-0.39773,2.586,0.072616
-0.39773,2.6322,-0.32801
-0.39773,2.6168,-0.73099
-0.39773,2.54,-1.1269
-0.39773,2.4037,-1.5064
-0.39773,2.211,-1.8607
-0.39773,1.9665,-2.1815
-0.39773,1.676,-2.4611
-0.39773,1.3461,-2.6931
-0.39773,0.98469,-2.8721
-0.39773,0.6002,-2.9938
-0.39773,0.20164,-3.0553
-0.39773,-0.20164,-3.0553
-0.39773,-0.6002,-2.9938
-0.39773,-0.98469,-2.8721
-0.39773,-1.3461,-2.6931
-0.39773,-1.676,-2.4611
-0.39773,-1.9665,-2.1815
-0.39773,-2.211,-1.8607
-0.39773,-2.4037,-1.5064
-0.39773,-2.54,-1.1269
-0.39773,-2.6168,-0.73099
-0.39773,-2.6322,-0.32801
-0.39773,-2.586,0.072616
-0.39773,-2.4791,0.46148
-0.39773,-2.3141,0.82948
-0.39773,-2.0949,1.168
-0.39773,-1.8266,1.4691
-0.39773,-1.5155,1.7256
-0.39773,-1.1688,1.9317
-0.39773,-0.79478,2.0825
-0.39773,-0.4021,2.1744
-0.44486,0,2.3278
-0.44486,0.42444,2.2952
-0.44486,0.83893,2.1982
-0.44486,1.2338,2.039
-0.44486,1.5997,1.8215
-0.44486,1.9281,1.5507
-0.44486,2.2113,1.2329
-0.44486,2.4427,0.87556
-0.44486,2.6168,0.48712
-0.44486,2.7296,0.07665
-0.44486,2.7784,-0.34623
-0.44486,2.7621,-0.77161
-0.44486,2.6811,-1.1895
-0.44486,2.5372,-1.5901
-0.44486,2.3338,-1.9641
-0.44486,2.0758,-2.3027
-0.44486,1.7691,-2.5978
-0.44486,1.4209,-2.8428
-0.44486,1.0394,-3.0316
-0.44486,0.63354,-3.1601
-0.44486,0.21284,-3.2251
-0.44486,-0.21284,-3.2251
-0.44486,-0.63354,-3.1601
-0.44486,-1.0394,-3.0316
-0.44486,-1.4209,-2.8428
-0.44486,-1.7691,-2.5978
-0.44486,-2.0758,-2.3027
-0.44486,-2.3338,-1.9641
-0.44486,-2.5372,-1.5901
-0.44486,-2.6811,-1.1895
-0.44486,-2.7621,-0.77161
-0.44486,-2.7784,-0.34623
-0.44486,-2.7296,0.07665
-0.44486,-2.6168,0.48712
-0.44486,-2.4427,0.87556
-0.44486,-2.2113,1.2329
-0.44486,-1.9281,1.5507
-0.44486,-1.5997,1.8215
-0.44486,-1.2338,2.039
-0.44486,-0.83893,2.1982
-0.44486,-0.42444,2.2952
-0.49411,0,2.4503
-0.49411,0.44678,2.416
-0.49411,0.88308,2.3139
-0.49411,1.2987,2.1464
-0.49411,1.6839,1.9174
-0.49411,2.0296,1.6323
-0.49411,2.3277,1.2978
-0.49411,2.5713,0.92165
-0.49411,2.7546,0.51276
-0.49411,2.8733,0.080685
-0.49411,2.9247,-0.36445
-0.49411,2.9075,-0.81222
-0.49411,2.8222,-1.2521
-0.49411,2.6707,-1.6738
-0.49411,2.4567,-2.0675
-0.49411,2.185,-2.4239
-0.49411,1.8622,-2.7346
-0.49411,1.4957,-2.9924
-0.49411,1.0941,-3.1912
-0.49411,0.66689,-3.3264
-0.49411,0.22405,-3.3948
-0.49411,-0.22405,-3.3948
-0.49411,-0.66689,-3.3264
-0.49411,-1.0941,-3.1912
-0.49411,-1.4957,-2.9924
-0.49411,-1.8622,-2.7346
-0.49411,-2.185,-2.4239
-0.49411,-2.4567,-2.0675
-0.49411,-2.6707,-1.6738
-0.49411,-2.8222,-1.2521
-0.49411,-2.9075,-0.81222
-0.49411,-2.9247,-0.36445
-0.49411,-2.8733,0.080685
-0.49411,-2.7546,0.51276
-0.49411,-2.5713,0.92165
-0.49411,-2.3277,1.2978
-0.49411,-2.0296,1.6323
-0.49411,-1.6839,1.9174
-0.49411,-1.2987,2.1464
-0.49411,-0.88308,2.3139
-0.49411,-0.44678,2.416
-0.54531,0,2.5728
-0.54531,0.46912,2.5368
