-0.069813,70.31,1.3016e-16,2.4485,-3.0032e-17,1.0816,-1.9781e-15,3.2824
-0.05236,70.422,4.1446e-16,1.8404,-1.2882e-16,0.81238,1.3415e-15,3.2824
-0.034907,70.503,1.2912e-15,1.2289,-1.1876e-15,0.54215,2.9189e-14,3.2986
-0.017453,70.551,1.5316e-15,0.61498,-4.3673e-16,0.27124,2.0849e-14,3.2986
0,70.567,6.2217e-16,2.8439e-16,-1.3875e-16,2.9193e-14,1.109e-14,3.2986
0.017453,70.551,2.6243e-16,-0.61498,-7.8779e-17,-0.27124,-6.2081e-16,3.2986
0.034907,70.503,3.5822e-16,-1.2289,2.8482e-16,-0.54215,9.9513e-16,3.2986
0.05236,70.422,1.9541e-15,-1.8404,-6.2446e-16,-0.81238,-1.0152e-14,3.315
0.069813,70.31,1.2202e-15,-2.4485,8.6518e-16,-1.0816,1.2678e-14,3.315
0.087266,70.166,2.3786e-16,-3.0518,-5.9818e-16,-1.3495,-6.6814e-15,3.315
0.10472,69.991,-1.0394e-16,-3.6494,-1.6783e-15,-1.6158,-1.5539e-14,3.315
0.12217,69.784,5.228e-16,-4.2401,2.4816e-15,-1.8802,2.0217e-14,3.3316
0.13963,69.547,6.2548e-16,-4.8227,6.4073e-16,-2.1422,3.4683e-15,3.3316
0.15708,69.279,1.1694e-15,-5.3962,5.464e-16,-2.4016,3.4454e-15,3.3316
0.17453,68.982,7.6526e-16,-5.9595,1.0071e-15,-2.6581,5.2e-15,3.3316
0.19199,68.655,6.2744e-16,-6.5116,-5.7092e-16,-2.9113,-2.0848e-15,3.3316
0.20944,68.3,-4.8929e-18,-7.0514,-2.4087e-15,-3.1611,-1.1681e-14,3.3322
0.22689,67.917,1.0658e-15,-7.5781,3.9865e-15,-3.4069,1.6774e-14,3.3322
0.24435,67.507,1.2695e-15,-8.0905,-2.3052e-15,-3.6486,-8.8612e-15,3.3307
0.2618,67.07,5.2574e-16,-8.5879,1.8175e-15,-3.8858,5.223e-15,3.3307
0.27925,66.608,4.0974e-16,-9.0693,2.1724e-15,-4.1184,6.5457e-15,3.3282
0.29671,66.121,1.2726e-15,-9.5339,-1.051e-15,-4.3459,-4.3217e-15,3.3282
0.31416,65.61,5.6104e-16,-9.9809,2.1501e-17,-4.5681,-8.5631e-16,3.3282
0.33161,65.076,1.6805e-16,-10.41,-1.6734e-15,-4.7847,-5.621e-15,3.3282
0.34907,64.52,1.5391e-15,-10.819,1.453e-15,-4.9956,3.6705e-15,3.3282
0.36652,63.943,1.474e-15,-11.209,1.999e-15,-5.2003,4.8961e-15,3.3246
0.38397,63.346,5.1367e-16,-11.579,5.2786e-15,-5.3987,1.2145e-14,3.3246
0.40143,62.731,-4.4567e-17,-11.928,-1.7692e-15,-5.5905,-4.8705e-15,3.3246
0.41888,62.098,1.2353e-15,-12.255,-5.3891e-15,-5.7755,-1.2462e-14,3.3246
0.43633,61.448,2.1174e-17,-12.56,3.3452e-15,-5.9535,7.0279e-15,3.3246
0.45379,60.783,1.3091e-15,-12.844,3.2918e-15,-6.1242,6.6743e-15,3.32
0.47124,60.103,1.5059e-15,-13.104,-3.3398e-15,-6.2874,-6.8743e-15,3.32
0.48869,59.411,9.0536e-16,-13.342,5.7827e-16,-6.443,9.4489e-16,3.32
0.50615,58.707,-1.8456e-16,-13.557,1.821e-15,-6.5908,3.1376e-15,3.32
0.5236,57.992,1.0217e-15,-13.748,5.8458e-15,-6.7306,9.5987e-15,3.3144
0.54105,57.267,-4.5573e-17,-13.916,4.8279e-15,-6.862,7.7253e-15,3.3144
0.55851,56.535,1.629e-15,-14.061,-3.859e-16,-6.9851,-9.1993e-16,3.32
0.57596,55.795,-1.2775e-16,-14.182,-5.1788e-15,-7.0998,-8.0772e-15,3.3144
0.59341,55.05,5.7312e-17,-14.279,1.4854e-15,-7.2058,2.0717e-15,3.3144
