-0.087266,32.104,8.3501e-16,2.457,-2.0897e-16,-1.3906,1.7959e-15,2.5893
-0.069813,32.22,9.0113e-16,1.972,-1.3819e-16,-1.1145,1.5599e-15,2.5893
-0.05236,32.31,9.1993e-16,1.4828,-1.2304e-16,-0.8371,2.3384e-15,2.5893
-0.034907,32.375,8.8591e-16,0.99041,-1.0202e-16,-0.55863,1.9604e-15,2.5893
-0.017453,32.414,9.3063e-16,0.49582,-1.0483e-17,-0.27949,1.434e-15,2.4771
0,32.427,1.05e-15,-1.0187e-15,-6.0759e-17,-1.0621e-15,1.2316e-15,2.4771
0.017453,32.414,9.2621e-16,-0.49582,-1.9747e-17,0.27949,2.8172e-15,2.4412
0.034907,32.375,1.0357e-15,-0.99041,-1.7788e-18,0.55863,1.3347e-15,2.4771
0.05236,32.31,8.7123e-16,-1.4828,4.2428e-17,0.8371,2.499e-15,2.4771
0.069813,32.22,9.5185e-16,-1.972,1.1023e-16,1.1145,2.6634e-15,2.5893
0.087266,32.104,7.4301e-16,-2.457,1.5523e-16,1.3906,2.2166e-15,2.5893
0.10472,31.963,8.0229e-16,-2.9369,-4.2259e-19,1.665,9.3519e-16,2.7927
0.12217,31.796,8.5185e-16,-3.4107,1.4167e-16,1.9374,1.8737e-15,2.7927
0.13963,31.606,1.1141e-15,-3.8775,1.801e-16,2.2074,1.9768e-15,2.7927
0.15708,31.391,9.2625e-16,-4.3363,2.4802e-16,2.4747,2.079e-15,3.0018
0.17453,31.152,6.5154e-16,-4.7862,2.9383e-16,2.739,2.3054e-15,3.0018
0.19199,30.89,8.3397e-16,-5.2265,3.2823e-16,3,2.0794e-15,3.0018
0.20944,30.605,4.475e-16,-5.6561,3.1501e-16,3.2573,1.9641e-15,2.8286
0.22689,30.297,6.4566e-16,-6.0743,3.034e-16,3.5106,1.6623e-15,2.8286
0.24435,29.969,4.6585e-16,-6.4804,5.9462e-16,3.7597,2.7167e-15,2.8286
0.2618,29.619,6.8082e-16,-6.8735,5.895e-16,4.0042,2.2609e-15,3.5491
0.27925,29.249,6.8682e-16,-7.2529,5.0005e-16,4.2438,2.0299e-15,3.5491
0.29671,28.86,6.3474e-16,-7.6179,3.8772e-16,4.4782,1.5752e-15,3.5491
0.31416,28.452,4.6314e-16,-7.9677,2.2331e-16,4.7072,1.0026e-15,3.5491
0.33161,28.026,7.5551e-16,-8.3019,5.8688e-16,4.9304,1.9738e-15,3.5491
0.34907,27.583,4.0472e-16,-8.6197,3.0782e-16,5.1476,9.2957e-16,4.0489
0.36652,27.123,4.1551e-16,-8.9208,5.7803e-16,5.3586,1.8437e-15,4.0489
0.38397,26.649,3.4506e-16,-9.2046,8.0116e-16,5.563,2.3054e-15,3.5491
0.40143,26.16,4.389e-16,-9.4706,1.0182e-15,5.7607,2.5956e-15,4.0489
0.41888,25.657,4.2262e-16,-9.7185,6.1767e-16,5.9513,1.4945e-15,4.0489
0.43633,25.142,3.0467e-16,-9.948,1.0265e-15,6.1347,2.4316e-15,3.5491
0.45379,24.616,2.4551e-16,-10.159,9.6734e-16,6.3106,2.2018e-15,3.5491
0.47124,24.079,2.4741e-16,-10.35,8.2531e-16,6.4789,1.7978e-15,4.0489
0.48869,23.532,3.7547e-16,-10.523,1.6015e-16,6.6392,5.753e-16,4.9165
0.50615,22.977,2.7306e-16,-10.675,8.9973e-16,6.7914,1.6772e-15,4.9165
0.5236,22.415,1.3365e-16,-10.809,5.6169e-16,6.9354,1.1518e-15,4.0489
0.54105,21.846,1.3675e-16,-10.922,3.6516e-16,7.0709,7.7171e-16,4.0489
0.55851,21.271,3.4674e-17,-11.016,9.0004e-16,7.1978,1.5723e-15,4.9165
0.57596,20.692,2.1446e-16,-11.091,5.1261e-16,7.316,9.6848e-16,4.9165
0.59341,20.11,7.2818e-17,-11.146,1.1596e-16,7.4252,3.6919e-16,4.0489
0.61087,19.526,1.4664e-16,-11.182,8.8418e-16,7.5254,1.4138e-15,4.9165
0.62832,18.94,1.2634e-16,-11.198,8.1502e-16,7.6164,1.323e-15,4.9165
0.64577,18.353,5.2035e-17,-11.196,2.4008e-16,7.6981,4.9024e-16,4.0489
0.66323,17.768,6.5662e-18,-11.175,7.2781e-16,7.7704,9.4815e-16,4.0489
0.68068,17.183,8.1031e-17,-11.135,6.6755e-16,7.8333,9.2407e-16,6.9175
0.69813,16.602,1.3643e-16,-11.078,7.776e-16,7.8867,1.0678e-15,4.6328
0.71558,16.024,4.969e-17,-11.003,6.4444e-16,7.9304,8.5976e-16,4.6328
0.73304,15.45,-1.3364e-16,-10.911,7.267e-16,7.9644,9.263e-16,6.9175
0.75049,14.881,-9.1209e-17,-10.802,9.1362e-16,7.9888,1.1407e-15,4.6328
0.76794,14.319,-1.0368e-18,-10.678,8.0853e-16,8.0034,8.9368e-16,6.9175
0.7854,13.763,-9.0002e-17,-10.537,9.6996e-16,8.0083,1.0666e-15,4.6328
0.80285,13.216,-8.2494e-17,-10.382,6.1953e-16,8.0034,6.2838e-16,6.9175
0.8203,12.677,-4.3653e-17,-10.212,6.1347e-16,7.9888,6.5338e-16,6.9175
0.83776,12.147,-1.8955e-16,-10.029,5.071e-16,7.9644,5.4358e-16,6.9175
0.85521,11.627,-9.0558e-17,-9.8327,5.7777e-16,7.9304,6.3269e-16,6.9175
0.87266,11.117,-8.3606e-17,-9.6245,2.7052e-16,7.8867,2.5474e-16,6.9175
0.89012,10.619,-6.2667e-17,-9.4049,8.0931e-16,7.8333,7.691e-16,6.7843
0.90757,10.132,-1.8128e-16,-9.1749,1.0879e-15,7.7704,9.4906e-16,6.7843
0.92502,9.6582,-2.3195e-16,-8.9351,1.3252e-16,7.6981,1.9537e-16,6.7843
0.94248,9.1969,-1.5112e-16,-8.6863,4.4218e-16,7.6164,3.9316e-16,7.9645
0.95993,8.7487,-2.0158e-16,-8.4292,1.0122e-15,7.5254,7.7794e-16,7.9645
0.97738,8.3143,-1.6352e-16,-8.1648,-4.0867e-17,7.4252,4.5344e-17,7.9645
0.99484,7.8938,-1.4219e-16,-7.8941,6.4354e-16,7.316,5.0331e-16,7.9645
1.0123,7.4877,-1.2757e-16,-7.6179,6.5062e-16,7.1978,4.7923e-16,7.9645
1.0297,7.0962,-1.8171e-16,-7.3371,3.6086e-16,7.0709,2.7163e-16,7.9645
1.0472,6.7194,-2.6793e-16,-7.0525,2.0747e-16,6.9354,1.6476e-16,7.9645
