0.069813,179.49,-3.6267e-15,-10.661,2.6702e-16,-16.043,2.201e-15
0.087266,178.86,-3.3768e-15,-13.287,-1.9163e-15,-20.017,-2.4106e-14
0.10472,178.1,-2.5894e-15,-15.885,-2.5696e-15,-23.967,-2.4341e-14
0.12217,177.2,-2.2547e-15,-18.452,-2.807e-15,-27.888,-2.5947e-14
0.13963,176.17,-4.0934e-15,-20.982,-2.0913e-15,-31.775,-1.6568e-14
0.15708,175,-3.3391e-15,-23.47,-2.7963e-15,-35.623,-1.8372e-14
0.17453,173.71,-3.0842e-15,-25.911,-1.7258e-15,-39.427,-1.1877e-14
0.19199,172.29,-3.2041e-15,-28.301,-6.7266e-16,-43.184,-5.7331e-15
0.20944,170.75,-3.4582e-15,-30.634,7.2805e-16,-46.888,1.3412e-15
0.22689,169.08,-3.8896e-15,-32.907,-2.4739e-15,-50.535,-1.1503e-14
0.24435,167.3,-2.655e-15,-35.115,-4.4842e-16,-54.12,-3.3072e-15
0.2618,165.41,-2.934e-15,-37.254,-3.158e-15,-57.64,-1.3055e-14
0.27925,163.4,-3.1343e-15,-39.319,-8.8949e-15,-61.089,-3.2365e-14
0.29671,161.29,-1.3042e-15,-41.308,8.524e-16,-64.464,8.7643e-16
0.31416,159.08,-2.1091e-15,-43.216,-2.8855e-15,-67.76,-9.6186e-15
0.33161,156.77,-2.979e-15,-45.041,-6.633e-15,-70.974,-2.0315e-14
0.34907,154.36,-3.1337e-15,-46.778,-6.1197e-15,-74.101,-1.8317e-14
0.36652,151.87,-3.0257e-15,-48.426,-5.8114e-15,-77.138,-1.6172e-14
0.38397,149.29,-2.412e-15,-49.981,-1.8384e-15,-80.08,-5.7739e-15
0.40143,146.64,-2.5566e-15,-51.441,-1.0457e-14,-82.926,-2.5919e-14
0.41888,143.91,-2.9671e-15,-52.803,-4.7788e-15,-85.67,-1.2441e-14
0.43633,141.11,-1.4197e-15,-54.066,-5.597e-15,-88.31,-1.3398e-14
0.45379,138.25,-2.0932e-15,-55.228,-6.4151e-16,-90.842,-2.7208e-15
0.47124,135.33,-2.3327e-15,-56.288,-8.9563e-15,-93.264,-1.8376e-14
0.48869,132.36,-1.6953e-15,-57.244,-6.3989e-15,-95.572,-1.2779e-14
0.50615,129.34,-9.5826e-16,-58.096,-8.2875e-15,-97.763,-1.5784e-14
0.5236,126.27,-2.1437e-15,-58.842,-7.0921e-15,-99.836,-1.3559e-14
0.54105,123.18,-1.6542e-15,-59.482,-5.2406e-15,-101.79,-9.5225e-15
0.55851,120.05,-1.9076e-15,-60.017,-3.4745e-15,-103.61,-6.674e-15
0.57596,116.89,-1.1122e-15,-60.446,-5.4222e-15,-105.31,-9.3025e-15
0.59341,113.72,-1.3732e-15,-60.77,-9.7211e-15,-106.89,-1.541e-14
0.61087,110.53,-1.3329e-15,-60.99,-3.7027e-15,-108.33,-6.4461e-15
0.62832,107.33,-1.9925e-15,-61.106,-3.723e-16,-109.64,-1.5322e-15
0.64577,104.13,-1.6895e-15,-61.119,1.0339e-15,-110.81,3.754e-16
0.66323,100.94,-1.895e-15,-61.032,-6.0829e-16,-111.86,-1.5556e-15
0.68068,97.744,-2.5719e-15,-60.845,-4.1852e-15,-112.76,-6.1938e-15
0.69813,94.566,-1.6112e-15,-60.561,-5.1058e-15,-113.53,-6.9397e-15
0.71558,91.404,-1.3476e-15,-60.182,-1.6869e-15,-114.16,-2.9557e-15
0.73304,88.265,-1.4117e-15,-59.71,-7.9278e-15,-114.65,-9.7288e-15
0.75049,85.153,-1.2318e-15,-59.147,1.1352e-15,-115,5.1392e-16
0.76794,82.073,-1.8961e-15,-58.498,-1.6278e-15,-115.21,-2.566e-15
0.7854,79.029,-1.5221e-15,-57.764,-4.2909e-15,-115.28,-5.5422e-15
0.80285,76.025,-1.3235e-15,-56.949,-3.9823e-15,-115.21,-4.7591e-15
0.8203,73.066,-1.7128e-15,-56.057,-6.191e-16,-115,-1.2728e-15
0.83776,70.156,-1.3592e-15,-55.09,-6.3105e-15,-114.65,-6.4554e-15
0.85521,67.298,-1.0637e-15,-54.054,-3.4127e-15,-114.16,-3.7587e-15
0.87266,64.497,-1.3894e-15,-52.95,-8.1611e-15,-113.53,-7.6475e-15
0.89012,61.755,-1.4602e-15,-51.785,-6.4543e-15,-112.76,-6.202e-15
0.90757,59.075,-1.6939e-15,-50.561,3.9825e-15,-111.86,2.5346e-15
0.92502,56.461,-1.8863e-15,-49.284,1.9806e-15,-110.81,6.8166e-16
0.94248,53.915,-1.4515e-15,-47.957,2.9491e-15,-109.64,1.407e-15
0.95993,51.439,-1.5989e-15,-46.585,2.1815e-15,-108.33,8.4096e-16
0.97738,49.037,-9.4211e-16,-45.172,-1.0538e-15,-106.89,-1.5312e-15
0.99484,46.71,-9.7939e-16,-43.723,1.9719e-15,-105.31,7.2138e-16
1.0123,44.459,-1.7227e-15,-42.243,-1.0819e-15,-103.61,-1.385e-15
1.0297,42.287,-1.7878e-15,-40.736,-4.1096e-15,-101.79,-3.1316e-15
1.0472,40.194,-1.2362e-15,-39.206,-2.2368e-15,-99.836,-1.9195e-15
