0.034907,118.64,-1.6432e-15,-0.90661,5.4024e-16,5.1855,5.0458e-17
0.05236,118.58,-1.285e-15,-1.3595,-3.7119e-17,7.7751,6.4243e-16
0.069813,118.49,-2.8387e-15,-1.8109,5.982e-16,10.363,-4.0293e-15
0.087266,118.39,-2.2543e-15,-2.2598,-1.6847e-16,12.951,-2.0828e-15
0.10472,118.26,-1.4752e-16,-2.7057,-2.6463e-16,15.539,3.5326e-15
0.12217,118.1,-8.5543e-16,-3.1477,2.3616e-16,18.127,-1.9164e-18
0.13963,117.93,-5.5112e-16,-3.5852,-1.8937e-16,20.716,1.4282e-15
0.15708,117.73,1.7053e-15,-4.0175,3.7911e-16,23.304,3.5813e-15
0.17453,117.51,-2.292e-15,-4.4437,-1.2162e-15,25.894,-1.0735e-15
0.19199,117.26,-1.4911e-15,-4.863,1.8366e-16,28.486,1.3933e-15
0.20944,117,-2.1465e-15,-5.2755,-7.4585e-16,31.078,6.8007e-16
0.22689,116.71,-1.3137e-15,-5.6805,-1.5372e-15,33.671,-2.7788e-15
0.24435,116.4,-3.0675e-15,-6.0773,1.5961e-16,36.264,4.1885e-15
0.2618,116.07,-2.5491e-15,-6.4656,5.6555e-16,38.858,4.8889e-15
0.27925,115.73,-8.606e-16,-6.8446,3.5424e-16,41.453,6.8486e-16
0.29671,115.36,-1.0129e-16,-7.2134,4.7243e-16,44.049,3.2602e-15
0.31416,114.97,4.9015e-16,-7.572,1.5493e-16,46.647,2.3745e-15
0.33161,114.57,1.3775e-16,-7.9203,7.0678e-16,49.244,3.7145e-15
0.34907,114.14,-1.2788e-15,-8.2578,1.7919e-15,51.842,4.6173e-15
0.36652,113.7,-1.2747e-15,-8.5835,1.1837e-15,54.441,3.6384e-15
0.38397,113.24,-3.2896e-16,-8.8969,-7.1704e-16,57.041,7.9963e-16
0.40143,112.77,4.2411e-16,-9.1978,8.9213e-16,59.643,3.9521e-15
0.41888,112.28,-3.6253e-16,-9.4861,-5.0347e-16,62.245,1.0145e-15
0.43633,111.78,1.72e-15,-9.7616,1.1912e-15,64.848,4.883e-15
0.45379,111.26,3.9709e-16,-10.024,3.8353e-16,67.452,2.645e-15
0.47124,110.73,4.1548e-16,-10.272,-6.3114e-16,70.057,8.541e-16
0.48869,110.18,1.0304e-15,-10.506,-9.8311e-16,72.663,2.6435e-15
0.50615,109.63,2.1299e-16,-10.726,1.3177e-15,75.27,4.245e-15
0.5236,109.06,6.9916e-16,-10.931,-3.1989e-16,77.878,2.7102e-15
0.54105,108.48,6.1012e-16,-11.122,1.7857e-15,80.488,5.2611e-15
0.55851,107.9,2.2006e-15,-11.298,-1.8444e-16,83.097,2.8925e-15
0.57596,107.3,-5.4797e-16,-11.46,4.5091e-16,85.707,2.9931e-15
0.59341,106.7,1.1648e-15,-11.606,1.2312e-15,88.319,5.2944e-15
0.61087,106.08,1.5233e-15,-11.736,-1.5716e-16,90.933,4.6093e-15
0.62832,105.47,1.0545e-16,-11.85,2.0163e-15,93.547,5.933e-15
0.64577,104.84,9.9837e-16,-11.951,1.8756e-15,96.16,6.6348e-15
0.66323,104.22,6.6948e-16,-12.036,1.6861e-15,98.773,5.9135e-15
0.68068,103.58,1.8139e-15,-12.105,4.8884e-16,101.39,3.3769e-15
0.69813,102.95,1.0862e-15,-12.158,3.7784e-15,104.01,6.8277e-15
0.71558,102.31,1.0837e-15,-12.195,3.4381e-15,106.62,5.8234e-15
0.73304,101.67,-9.1755e-16,-12.219,3.5675e-15,109.24,7.4567e-15
0.75049,101.03,2.8204e-16,-12.227,2.144e-15,111.85,4.4218e-15
0.76794,100.39,1.8215e-16,-12.219,3.9756e-15,114.47,7.4994e-15
0.7854,99.752,2.733e-15,-12.196,4.3433e-15,117.09,6.1115e-15
0.80285,99.114,9.9275e-16,-12.158,2.5821e-15,119.71,5.3314e-15
0.8203,98.479,1.1445e-15,-12.106,3.9351e-15,122.32,6.7993e-15
0.83776,97.847,2.6334e-15,-12.04,2.8088e-15,124.93,6.0779e-15
0.85521,97.218,-6.2918e-16,-11.958,2.0496e-15,127.55,4.3058e-15
0.87266,96.595,1.7321e-15,-11.862,3.6748e-15,130.16,4.722e-15
0.89012,95.976,-5.6719e-16,-11.752,1.4342e-15,132.77,2.9211e-15
0.90757,95.364,2.0823e-15,-11.629,4.8172e-15,135.38,6.2484e-15
0.92502,94.759,3.5537e-15,-11.493,-7.6093e-16,137.98,1.8165e-15
0.94248,94.161,2.8633e-15,-11.343,5.3597e-15,140.59,6.0642e-15
0.95993,93.571,1.4421e-15,-11.18,4.8687e-15,143.19,5.4113e-15
0.97738,92.99,1.3091e-15,-11.003,6.7466e-15,145.79,7.1502e-15
0.99484,92.419,3.6844e-15,-10.816,3.0871e-15,148.38,2.9938e-15
1.0123,91.858,1.3194e-15,-10.617,3.7781e-15,150.97,2.3323e-15
1.0297,91.308,2.268e-15,-10.405,3.206e-15,153.55,4.0041e-15
1.0472,90.769,2.3621e-15,-10.182,5.7929e-15,156.13,6.0352e-15
